path,type,semanticRole,confidence,evidence,relatedFiles,rhythmArchiveRelevance
META-INF/com/android/build/gradle/app-metadata.properties,Text-like,APK signing/provenance metadata,confirmed,META-INF path and ZIP role,AndroidManifest.xml,audit provenance only; never publish
classes.dex,DEX,Android/Dalvik bytecode,confirmed,DEX magic and classes*.dex path,AndroidManifest.xml;lib/*,Android shell only
assets/aa/Android/f3c8c1ab8120e86b26e712d5a04446d8.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f40b2fa1192e2b68159f327f750ff782.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f44103e62ec625a593db4e750bdca9d3.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f45d1bfb20be0c2e45281d9123f004a9.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f4745a93f46dfe534b7cfd16a2230e12.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f493038cc9f75595e2877d054ed68f04.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f4dc75ca2d3fe2b4307d927d50dccded.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f4e2202f906e75ed6392a2996d75ae9c.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f4f60547afd93512c505eaf5bd0e7775.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f4ffc2ee45741f4733644dbda011facf.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f500aeceea3eb4387b52a1fdfd686745.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f50a6276c048c8144c2b1b166fc91d07.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f54e782756c7c27c8d022bcd3ef81176.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f5533b4252b4bfc87437d5c62626639b.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f56a12ecf0177c5e1569c74b32c51cc4.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f5831198e3e0b369df4755081fd05ee3.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f58ca4803da1d99ca448cfc040471b06.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f5950b67364cbdd5bb2d63aa3b8bd2a7.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f5a9e8492b0c9b5b7bf756d4af2420cb.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f5c5512b2cbac2c8750095141ff5e521.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f5dc9347e3f9b95b7a2bc6869af80af9.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f5f612be369f15f41375d87515a5cecf.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f5fa7204fee94d9e60fc38b407741f92.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f60834fab9e8f279b42ef02acc1b2fb7.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f609f16ca104844e0ab2b25bee279a5a.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f63ecdd4fdfda75d2ca1655e9afe16a4.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f642ffd82ab5197280abb8c55347edd0.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f6454ec96b046eba6e6299910bec0777.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f672e47305d5b94d4fe231b061fd54cf.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f67a0bdf9e41f454697b413127143d8b.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f6c8320675500291465dff0e4d88438b.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f6d47df829bf36f4b240af15807fe9c3.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f6daca8dd9ba55d106bfeefc3d6de7cb.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f6e257e6be41ea9deb49fc7cf65a4cbb.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f6eea7b8a6ea5a8f2f1e9c56b1b4610a.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f7564ab959c455da624dd50f221980b1.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f759a054a746ff90307f51c6083f5ab5.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f790a5412a47c280f67f4cfa931a7aee.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f79c7f8e9566243fa7eb0fba98223c6a.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f7a2a74067b8845366e04a09ee2eac3a.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f7a63040e7ed11c607d78444f14aa04f.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f7d8e157bf96d2dc83812e417a079407.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f7e20dd4839d1f0775c8fdc2f8b693a0.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f7ef85edc06e789ceb39c5ce030eabe1.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f7f617b4d006ec5f301c9e8fb855830a.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f829c6b56eba77e00798524e58dc8a58.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f8312f3a19e1f1fc77e988954ae60b09.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f83e8ee76dbbed2612a111b5f31360a2.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f85d78ec0a28ea8cbee61cc33b0b9d9b.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f87238955b23aadf16ae84b92a8020de.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f8c0ec27104010ae1ccaeb017cab61f8.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f8dff89d33d79a984257c48f2c3a0052.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f8ea4575ccf1b96b7502bd1a93560902.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f8f6b05084a908653dc7837adbb2ed6e.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f921dad71b8a35ad46c2a3d2a6676669.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
