path,type,semanticRole,confidence,evidence,relatedFiles,rhythmArchiveRelevance
assets/songs/dl_ii/1080_0_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_ii/1080_1.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_ii/1080_1_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_ii/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_ii/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_ii/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_ikazuchi/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_ikazuchi/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_ikazuchi/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_impact/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_impact/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_impact/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_impurebird/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_impurebird/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_impurebird/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_incarnator/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_incarnator/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_incarnator/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_incompleteone/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_incompleteone/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_incompleteone/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_infinitedim/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_infinitedim/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_infinitedim/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_infinitestrife/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_infinitestrife/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_infinitestrife/glass.wav,WAV,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_infinitestrife/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_infinitestrife/voice.wav,WAV,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_infinity/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_infinity/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_infinity/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_init/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_init/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_init/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_innocence/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_innocence/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_innocence/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_internetoverdose/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_internetoverdose/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_internetoverdose/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_internetyamero/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_internetyamero/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_internetyamero/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_invain/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_invain/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_invain/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_invertedworld/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_invertedworld/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
